County,County code,Year,Fuel type,Region,Count
Eda,1730,1/1/2015,Gas,Värmlands län,65
Eda,1730,1/1/2015,NG,Värmlands län,0
Eda,1730,1/1/2015,Plug-in hybrids,Värmlands län,1
Eda,1730,1/1/2016,Diesel,Värmlands län,99
Eda,1730,1/1/2016,Electric hybrids,Värmlands län,5
Eda,1730,1/1/2016,Electricty,Värmlands län,0
Eda,1730,1/1/2016,Ethanol,Värmlands län,0
Eda,1730,1/1/2016,Gas,Värmlands län,80
Eda,1730,1/1/2016,NG,Värmlands län,1
Eda,1730,1/1/2016,Plug-in hybrids,Värmlands län,0
Eda,1730,1/1/2017,Diesel,Värmlands län,95
Eda,1730,1/1/2017,Electric hybrids,Värmlands län,5
Eda,1730,1/1/2017,Electricty,Värmlands län,0
Eda,1730,1/1/2017,Ethanol,Värmlands län,0
Eda,1730,1/1/2017,Gas,Värmlands län,80
Eda,1730,1/1/2017,NG,Värmlands län,0
Eda,1730,1/1/2017,Plug-in hybrids,Värmlands län,1
Eda,1730,1/1/2018,Diesel,Värmlands län,48
Eda,1730,1/1/2018,Electric hybrids,Värmlands län,6
Eda,1730,1/1/2018,Electricty,Värmlands län,0
Eda,1730,1/1/2018,Ethanol,Värmlands län,0
Eda,1730,1/1/2018,Gas,Värmlands län,69
Eda,1730,1/1/2018,NG,Värmlands län,0
Eda,1730,1/1/2018,Plug-in hybrids,Värmlands län,0
Eda,1730,1/1/2019,Diesel,Värmlands län,46
Eda,1730,1/1/2019,Electric hybrids,Värmlands län,9
Eda,1730,1/1/2019,Electricty,Värmlands län,2
Eda,1730,1/1/2019,Ethanol,Värmlands län,2
Eda,1730,1/1/2019,Gas,Värmlands län,65
Eda,1730,1/1/2019,NG,Värmlands län,0
Eda,1730,1/1/2019,Plug-in hybrids,Värmlands län,3
Eda,1730,1/1/2020,Diesel,Värmlands län,50
Eda,1730,1/1/2020,Electric hybrids,Värmlands län,7
Eda,1730,1/1/2020,Electricty,Värmlands län,3
Eda,1730,1/1/2020,Ethanol,Värmlands län,0
Eda,1730,1/1/2020,Gas,Värmlands län,55
Eda,1730,1/1/2020,NG,Värmlands län,1
Eda,1730,1/1/2020,Plug-in hybrids,Värmlands län,12
Eda,1730,1/1/2021,Diesel,Värmlands län,32
Eda,1730,1/1/2021,Electric hybrids,Värmlands län,8
Eda,1730,1/1/2021,Electricty,Värmlands län,11
Eda,1730,1/1/2021,Ethanol,Värmlands län,4
Eda,1730,1/1/2021,Gas,Värmlands län,38
Eda,1730,1/1/2021,NG,Värmlands län,0
Eda,1730,1/1/2021,Plug-in hybrids,Värmlands län,12
Torsby,1737,1/1/2013,Diesel,Värmlands län,161
Torsby,1737,1/1/2013,Electric hybrids,Värmlands län,1
Torsby,1737,1/1/2013,Electricty,Värmlands län,0
Torsby,1737,1/1/2013,Ethanol,Värmlands län,2
Torsby,1737,1/1/2013,Gas,Värmlands län,139
Torsby,1737,1/1/2013,NG,Värmlands län,0
Torsby,1737,1/1/2013,Plug-in hybrids,Värmlands län,0
Torsby,1737,1/1/2014,Diesel,Värmlands län,188
Torsby,1737,1/1/2014,Electric hybrids,Värmlands län,0
Torsby,1737,1/1/2014,Electricty,Värmlands län,1
Torsby,1737,1/1/2014,Ethanol,Värmlands län,0
Torsby,1737,1/1/2014,Gas,Värmlands län,111
Torsby,1737,1/1/2014,NG,Värmlands län,0
Torsby,1737,1/1/2014,Plug-in hybrids,Värmlands län,0
Torsby,1737,1/1/2015,Diesel,Värmlands län,192
Torsby,1737,1/1/2015,Electric hybrids,Värmlands län,0
Torsby,1737,1/1/2015,Electricty,Värmlands län,0
Torsby,1737,1/1/2015,Ethanol,Värmlands län,0
Torsby,1737,1/1/2015,Gas,Värmlands län,113
Torsby,1737,1/1/2015,NG,Värmlands län,0
Torsby,1737,1/1/2015,Plug-in hybrids,Värmlands län,0
Torsby,1737,1/1/2016,Diesel,Värmlands län,186
Torsby,1737,1/1/2016,Electric hybrids,Värmlands län,0
Torsby,1737,1/1/2016,Electricty,Värmlands län,0
Torsby,1737,1/1/2016,Ethanol,Värmlands län,0
Torsby,1737,1/1/2016,Gas,Värmlands län,132
Torsby,1737,1/1/2016,NG,Värmlands län,0
Torsby,1737,1/1/2016,Plug-in hybrids,Värmlands län,2
Torsby,1737,1/1/2017,Diesel,Värmlands län,175
Torsby,1737,1/1/2017,Electric hybrids,Värmlands län,5
Torsby,1737,1/1/2017,Electricty,Värmlands län,1
Torsby,1737,1/1/2017,Ethanol,Värmlands län,0
Torsby,1737,1/1/2017,Gas,Värmlands län,159
Torsby,1737,1/1/2017,NG,Värmlands län,0
Torsby,1737,1/1/2017,Plug-in hybrids,Värmlands län,1
Torsby,1737,1/1/2018,Diesel,Värmlands län,110
Torsby,1737,1/1/2018,Electric hybrids,Värmlands län,4
Torsby,1737,1/1/2018,Electricty,Värmlands län,1
Torsby,1737,1/1/2018,Ethanol,Värmlands län,0
Torsby,1737,1/1/2018,Gas,Värmlands län,135
Torsby,1737,1/1/2018,NG,Värmlands län,1
Torsby,1737,1/1/2018,Plug-in hybrids,Värmlands län,3
Torsby,1737,1/1/2019,Diesel,Värmlands län,104
Torsby,1737,1/1/2019,Electric hybrids,Värmlands län,32
Torsby,1737,1/1/2019,Electricty,Värmlands län,1
Torsby,1737,1/1/2019,Ethanol,Värmlands län,0
Torsby,1737,1/1/2019,Gas,Värmlands län,125
Torsby,1737,1/1/2019,NG,Värmlands län,0
Torsby,1737,1/1/2019,Plug-in hybrids,Värmlands län,5
Torsby,1737,1/1/2020,Diesel,Värmlands län,75
Torsby,1737,1/1/2020,Electric hybrids,Värmlands län,3
Torsby,1737,1/1/2020,Electricty,Värmlands län,15
Torsby,1737,1/1/2020,Ethanol,Värmlands län,0
Torsby,1737,1/1/2020,Gas,Värmlands län,104
Torsby,1737,1/1/2020,NG,Värmlands län,0
Torsby,1737,1/1/2020,Plug-in hybrids,Värmlands län,13
Torsby,1737,1/1/2021,Diesel,Värmlands län,65
Torsby,1737,1/1/2021,Electric hybrids,Värmlands län,13
Torsby,1737,1/1/2021,Electricty,Värmlands län,16
Torsby,1737,1/1/2021,Ethanol,Värmlands län,3
Torsby,1737,1/1/2021,Gas,Värmlands län,100
Torsby,1737,1/1/2021,NG,Värmlands län,0
Torsby,1737,1/1/2021,Plug-in hybrids,Värmlands län,45
Storfors,1760,1/1/2013,Diesel,Värmlands län,44
Storfors,1760,1/1/2013,Electric hybrids,Värmlands län,1
Storfors,1760,1/1/2013,Electricty,Värmlands län,0
Storfors,1760,1/1/2013,Ethanol,Värmlands län,0
Storfors,1760,1/1/2013,Gas,Värmlands län,22
Storfors,1760,1/1/2013,NG,Värmlands län,0
Storfors,1760,1/1/2013,Plug-in hybrids,Värmlands län,0
Storfors,1760,1/1/2014,Diesel,Värmlands län,53
Storfors,1760,1/1/2014,Electric hybrids,Värmlands län,2
Storfors,1760,1/1/2014,Electricty,Värmlands län,0
Storfors,1760,1/1/2014,Ethanol,Värmlands län,0
Storfors,1760,1/1/2014,Gas,Värmlands län,34
Storfors,1760,1/1/2014,NG,Värmlands län,0
Storfors,1760,1/1/2014,Plug-in hybrids,Värmlands län,0
Storfors,1760,1/1/2015,Diesel,Värmlands län,50
Storfors,1760,1/1/2015,Electric hybrids,Värmlands län,1
Storfors,1760,1/1/2015,Electricty,Värmlands län,0
Storfors,1760,1/1/2015,Ethanol,Värmlands län,0
Storfors,1760,1/1/2015,Gas,Värmlands län,34
Storfors,1760,1/1/2015,NG,Värmlands län,0
Storfors,1760,1/1/2015,Plug-in hybrids,Värmlands län,0
Storfors,1760,1/1/2016,Diesel,Värmlands län,63
Storfors,1760,1/1/2016,Electric hybrids,Värmlands län,2
Storfors,1760,1/1/2016,Electricty,Värmlands län,0
Storfors,1760,1/1/2016,Ethanol,Värmlands län,0
Storfors,1760,1/1/2016,Gas,Värmlands län,31
Storfors,1760,1/1/2016,NG,Värmlands län,0
Storfors,1760,1/1/2016,Plug-in hybrids,Värmlands län,1
Storfors,1760,1/1/2017,Diesel,Värmlands län,38
Storfors,1760,1/1/2017,Electric hybrids,Värmlands län,4
Storfors,1760,1/1/2017,Electricty,Värmlands län,0
Storfors,1760,1/1/2017,Ethanol,Värmlands län,1
Storfors,1760,1/1/2017,Gas,Värmlands län,36
Storfors,1760,1/1/2017,NG,Värmlands län,0
Storfors,1760,1/1/2017,Plug-in hybrids,Värmlands län,1
Storfors,1760,1/1/2018,Diesel,Värmlands län,24
Storfors,1760,1/1/2018,Electric hybrids,Värmlands län,3
Storfors,1760,1/1/2018,Electricty,Värmlands län,0
Storfors,1760,1/1/2018,Ethanol,Värmlands län,0
Storfors,1760,1/1/2018,Gas,Värmlands län,37
Storfors,1760,1/1/2018,NG,Värmlands län,0
Storfors,1760,1/1/2018,Plug-in hybrids,Värmlands län,0
Storfors,1760,1/1/2019,Diesel,Värmlands län,26
Storfors,1760,1/1/2019,Electric hybrids,Värmlands län,7
Storfors,1760,1/1/2019,Electricty,Värmlands län,0
Storfors,1760,1/1/2019,Ethanol,Värmlands län,1
Storfors,1760,1/1/2019,Gas,Värmlands län,31
Storfors,1760,1/1/2019,NG,Värmlands län,0
Storfors,1760,1/1/2019,Plug-in hybrids,Värmlands län,2
Storfors,1760,1/1/2020,Diesel,Värmlands län,23
Storfors,1760,1/1/2020,Electric hybrids,Värmlands län,4
Storfors,1760,1/1/2020,Electricty,Värmlands län,3
Storfors,1760,1/1/2020,Ethanol,Värmlands län,0
Storfors,1760,1/1/2020,Gas,Värmlands län,34
Storfors,1760,1/1/2020,NG,Värmlands län,0
Storfors,1760,1/1/2020,Plug-in hybrids,Värmlands län,2
Storfors,1760,1/1/2021,Diesel,Värmlands län,10
Storfors,1760,1/1/2021,Electric hybrids,Värmlands län,5
Storfors,1760,1/1/2021,Electricty,Värmlands län,7
Storfors,1760,1/1/2021,Ethanol,Värmlands län,2
Storfors,1760,1/1/2021,Gas,Värmlands län,18
Storfors,1760,1/1/2021,NG,Värmlands län,0
Storfors,1760,1/1/2021,Plug-in hybrids,Värmlands län,7
Hammarö,1761,1/1/2013,Diesel,Värmlands län,261
Hammarö,1761,1/1/2013,Electric hybrids,Värmlands län,3
Hammarö,1761,1/1/2013,Electricty,Värmlands län,0
Hammarö,1761,1/1/2013,Ethanol,Värmlands län,1
Hammarö,1761,1/1/2013,Gas,Värmlands län,66
Hammarö,1761,1/1/2013,NG,Värmlands län,2
Hammarö,1761,1/1/2013,Plug-in hybrids,Värmlands län,0
Hammarö,1761,1/1/2014,Diesel,Värmlands län,188
Hammarö,1761,1/1/2014,Electric hybrids,Värmlands län,8
Hammarö,1761,1/1/2014,Electricty,Värmlands län,0
Hammarö,1761,1/1/2014,Ethanol,Värmlands län,0
Hammarö,1761,1/1/2014,Gas,Värmlands län,109
Hammarö,1761,1/1/2014,NG,Värmlands län,0
Hammarö,1761,1/1/2014,Plug-in hybrids,Värmlands län,2
Hammarö,1761,1/1/2015,Diesel,Värmlands län,236
Hammarö,1761,1/1/2015,Electric hybrids,Värmlands län,6
Hammarö,1761,1/1/2015,Electricty,Värmlands län,0
Hammarö,1761,1/1/2015,Ethanol,Värmlands län,0
Hammarö,1761,1/1/2015,Gas,Värmlands län,123
Hammarö,1761,1/1/2015,NG,Värmlands län,1
Hammarö,1761,1/1/2015,Plug-in hybrids,Värmlands län,2
Hammarö,1761,1/1/2016,Diesel,Värmlands län,239
Hammarö,1761,1/1/2016,Electric hybrids,Värmlands län,18
Hammarö,1761,1/1/2016,Electricty,Värmlands län,2
Hammarö,1761,1/1/2016,Ethanol,Värmlands län,0
Hammarö,1761,1/1/2016,Gas,Värmlands län,165
Hammarö,1761,1/1/2016,NG,Värmlands län,0
Hammarö,1761,1/1/2016,Plug-in hybrids,Värmlands län,10
Hammarö,1761,1/1/2017,Diesel,Värmlands län,240
Hammarö,1761,1/1/2017,Electric hybrids,Värmlands län,27
Hammarö,1761,1/1/2017,Electricty,Värmlands län,2
Hammarö,1761,1/1/2017,Ethanol,Värmlands län,0
Hammarö,1761,1/1/2017,Gas,Värmlands län,187
Hammarö,1761,1/1/2017,NG,Värmlands län,0
Hammarö,1761,1/1/2017,Plug-in hybrids,Värmlands län,5
Hammarö,1761,1/1/2018,Diesel,Värmlands län,208
Hammarö,1761,1/1/2018,Electric hybrids,Värmlands län,15
Hammarö,1761,1/1/2018,Electricty,Värmlands län,186
Hammarö,1761,1/1/2018,Ethanol,Värmlands län,0
Hammarö,1761,1/1/2018,Gas,Värmlands län,160
Hammarö,1761,1/1/2018,NG,Värmlands län,0
Hammarö,1761,1/1/2018,Plug-in hybrids,Värmlands län,17
Hammarö,1761,1/1/2019,Diesel,Värmlands län,358
Hammarö,1761,1/1/2019,Electric hybrids,Värmlands län,78
Hammarö,1761,1/1/2019,Electricty,Värmlands län,62
Hammarö,1761,1/1/2019,Ethanol,Värmlands län,0
Hammarö,1761,1/1/2019,Gas,Värmlands län,169
Hammarö,1761,1/1/2019,NG,Värmlands län,0
Hammarö,1761,1/1/2019,Plug-in hybrids,Värmlands län,24
Hammarö,1761,1/1/2020,Diesel,Värmlands län,235
Hammarö,1761,1/1/2020,Electric hybrids,Värmlands län,105
Hammarö,1761,1/1/2020,Electricty,Värmlands län,54
Hammarö,1761,1/1/2020,Ethanol,Värmlands län,0
Hammarö,1761,1/1/2020,Gas,Värmlands län,151
Hammarö,1761,1/1/2020,NG,Värmlands län,0
Hammarö,1761,1/1/2020,Plug-in hybrids,Värmlands län,176
Hammarö,1761,1/1/2021,Diesel,Värmlands län,137
Hammarö,1761,1/1/2021,Electric hybrids,Värmlands län,68
Hammarö,1761,1/1/2021,Electricty,Värmlands län,115
Hammarö,1761,1/1/2021,Ethanol,Värmlands län,0
Hammarö,1761,1/1/2021,Gas,Värmlands län,128
Hammarö,1761,1/1/2021,NG,Värmlands län,0
Hammarö,1761,1/1/2021,Plug-in hybrids,Värmlands län,169
Munkfors,1762,1/1/2013,Diesel,Värmlands län,29
Munkfors,1762,1/1/2013,Electric hybrids,Värmlands län,0
Munkfors,1762,1/1/2013,Electricty,Värmlands län,0
Munkfors,1762,1/1/2013,Ethanol,Värmlands län,0
Munkfors,1762,1/1/2013,Gas,Värmlands län,19
Munkfors,1762,1/1/2013,NG,Värmlands län,0
Munkfors,1762,1/1/2013,Plug-in hybrids,Värmlands län,0
Munkfors,1762,1/1/2014,Diesel,Värmlands län,18
Munkfors,1762,1/1/2014,Electric hybrids,Värmlands län,0
Munkfors,1762,1/1/2014,Electricty,Värmlands län,0
Munkfors,1762,1/1/2014,Ethanol,Värmlands län,0
Munkfors,1762,1/1/2014,Gas,Värmlands län,22
Munkfors,1762,1/1/2014,NG,Värmlands län,0
Munkfors,1762,1/1/2014,Plug-in hybrids,Värmlands län,1
Munkfors,1762,1/1/2015,Diesel,Värmlands län,34
Munkfors,1762,1/1/2015,Electric hybrids,Värmlands län,1
Munkfors,1762,1/1/2015,Electricty,Värmlands län,0
Munkfors,1762,1/1/2015,Ethanol,Värmlands län,0
Munkfors,1762,1/1/2015,Gas,Värmlands län,21
Munkfors,1762,1/1/2015,NG,Värmlands län,0
Munkfors,1762,1/1/2015,Plug-in hybrids,Värmlands län,0
Munkfors,1762,1/1/2016,Diesel,Värmlands län,40
Munkfors,1762,1/1/2016,Electric hybrids,Värmlands län,1
Munkfors,1762,1/1/2016,Electricty,Värmlands län,0
Munkfors,1762,1/1/2016,Ethanol,Värmlands län,0
Munkfors,1762,1/1/2016,Gas,Värmlands län,15
Munkfors,1762,1/1/2016,NG,Värmlands län,0
Munkfors,1762,1/1/2016,Plug-in hybrids,Värmlands län,1
Munkfors,1762,1/1/2017,Diesel,Värmlands län,35
Munkfors,1762,1/1/2017,Electric hybrids,Värmlands län,0
Munkfors,1762,1/1/2017,Electricty,Värmlands län,0
Munkfors,1762,1/1/2017,Ethanol,Värmlands län,0
Munkfors,1762,1/1/2017,Gas,Värmlands län,12
Munkfors,1762,1/1/2017,NG,Värmlands län,0
Munkfors,1762,1/1/2017,Plug-in hybrids,Värmlands län,0
Munkfors,1762,1/1/2018,Diesel,Värmlands län,17
Munkfors,1762,1/1/2018,Electric hybrids,Värmlands län,2
Munkfors,1762,1/1/2018,Electricty,Värmlands län,1
Munkfors,1762,1/1/2018,Ethanol,Värmlands län,0
Munkfors,1762,1/1/2018,Gas,Värmlands län,25
Munkfors,1762,1/1/2018,NG,Värmlands län,0
Munkfors,1762,1/1/2018,Plug-in hybrids,Värmlands län,2
Munkfors,1762,1/1/2019,Diesel,Värmlands län,17
Munkfors,1762,1/1/2019,Electric hybrids,Värmlands län,5
Munkfors,1762,1/1/2019,Electricty,Värmlands län,1
Munkfors,1762,1/1/2019,Ethanol,Värmlands län,0
Munkfors,1762,1/1/2019,Gas,Värmlands län,16
Munkfors,1762,1/1/2019,NG,Värmlands län,0
Munkfors,1762,1/1/2019,Plug-in hybrids,Värmlands län,2
Munkfors,1762,1/1/2020,Diesel,Värmlands län,19
Munkfors,1762,1/1/2020,Electric hybrids,Värmlands län,1
Munkfors,1762,1/1/2020,Electricty,Värmlands län,0
Munkfors,1762,1/1/2020,Ethanol,Värmlands län,0
Munkfors,1762,1/1/2020,Gas,Värmlands län,16
Munkfors,1762,1/1/2020,NG,Värmlands län,0
Munkfors,1762,1/1/2020,Plug-in hybrids,Värmlands län,4
Munkfors,1762,1/1/2021,Diesel,Värmlands län,13
Munkfors,1762,1/1/2021,Electric hybrids,Värmlands län,1
Munkfors,1762,1/1/2021,Electricty,Värmlands län,2
Munkfors,1762,1/1/2021,Ethanol,Värmlands län,0
Munkfors,1762,1/1/2021,Gas,Värmlands län,14
Munkfors,1762,1/1/2021,NG,Värmlands län,0
Munkfors,1762,1/1/2021,Plug-in hybrids,Värmlands län,15
Forshaga,1763,1/1/2013,Diesel,Värmlands län,71
Forshaga,1763,1/1/2013,Electric hybrids,Värmlands län,0
Forshaga,1763,1/1/2013,Electricty,Värmlands län,0
Forshaga,1763,1/1/2013,Ethanol,Värmlands län,1
Forshaga,1763,1/1/2013,Gas,Värmlands län,47
Forshaga,1763,1/1/2013,NG,Värmlands län,0
Forshaga,1763,1/1/2013,Plug-in hybrids,Värmlands län,1
Forshaga,1763,1/1/2014,Diesel,Värmlands län,113
Forshaga,1763,1/1/2014,Electric hybrids,Värmlands län,1
Forshaga,1763,1/1/2014,Electricty,Värmlands län,0
Forshaga,1763,1/1/2014,Ethanol,Värmlands län,1
Forshaga,1763,1/1/2014,Gas,Värmlands län,70
Forshaga,1763,1/1/2014,NG,Värmlands län,0
Forshaga,1763,1/1/2014,Plug-in hybrids,Värmlands län,0
Forshaga,1763,1/1/2015,Diesel,Värmlands län,77
Forshaga,1763,1/1/2015,Electric hybrids,Värmlands län,4
Forshaga,1763,1/1/2015,Electricty,Värmlands län,1
Forshaga,1763,1/1/2015,Ethanol,Värmlands län,0
Forshaga,1763,1/1/2015,Gas,Värmlands län,79
Forshaga,1763,1/1/2015,NG,Värmlands län,0
Forshaga,1763,1/1/2015,Plug-in hybrids,Värmlands län,1
Forshaga,1763,1/1/2016,Diesel,Värmlands län,113
Forshaga,1763,1/1/2016,Electric hybrids,Värmlands län,5
Forshaga,1763,1/1/2016,Electricty,Värmlands län,0
Forshaga,1763,1/1/2016,Ethanol,Värmlands län,0
Forshaga,1763,1/1/2016,Gas,Värmlands län,97
Forshaga,1763,1/1/2016,NG,Värmlands län,0
Forshaga,1763,1/1/2016,Plug-in hybrids,Värmlands län,0
Forshaga,1763,1/1/2017,Diesel,Värmlands län,88
Forshaga,1763,1/1/2017,Electric hybrids,Värmlands län,7
Forshaga,1763,1/1/2017,Electricty,Värmlands län,9
Forshaga,1763,1/1/2017,Ethanol,Värmlands län,0
Forshaga,1763,1/1/2017,Gas,Värmlands län,99
Forshaga,1763,1/1/2017,NG,Värmlands län,0
Forshaga,1763,1/1/2017,Plug-in hybrids,Värmlands län,4
Forshaga,1763,1/1/2018,Diesel,Värmlands län,35
Forshaga,1763,1/1/2018,Electric hybrids,Värmlands län,4
Forshaga,1763,1/1/2018,Electricty,Värmlands län,12
Forshaga,1763,1/1/2018,Ethanol,Värmlands län,0
Forshaga,1763,1/1/2018,Gas,Värmlands län,94
Forshaga,1763,1/1/2018,NG,Värmlands län,1
Forshaga,1763,1/1/2018,Plug-in hybrids,Värmlands län,4
Forshaga,1763,1/1/2019,Diesel,Värmlands län,19
Forshaga,1763,1/1/2019,Electric hybrids,Värmlands län,20
Forshaga,1763,1/1/2019,Electricty,Värmlands län,10
Forshaga,1763,1/1/2019,Ethanol,Värmlands län,1
Forshaga,1763,1/1/2019,Gas,Värmlands län,80
Forshaga,1763,1/1/2019,NG,Värmlands län,0
Forshaga,1763,1/1/2019,Plug-in hybrids,Värmlands län,3
Forshaga,1763,1/1/2020,Diesel,Värmlands län,19
Forshaga,1763,1/1/2020,Electric hybrids,Värmlands län,9
Forshaga,1763,1/1/2020,Electricty,Värmlands län,10
Forshaga,1763,1/1/2020,Ethanol,Värmlands län,0
Forshaga,1763,1/1/2020,Gas,Värmlands län,55
Forshaga,1763,1/1/2020,NG,Värmlands län,0
Forshaga,1763,1/1/2020,Plug-in hybrids,Värmlands län,15
Forshaga,1763,1/1/2021,Diesel,Värmlands län,28
Forshaga,1763,1/1/2021,Electric hybrids,Värmlands län,16
Forshaga,1763,1/1/2021,Electricty,Värmlands län,58
Forshaga,1763,1/1/2021,Ethanol,Värmlands län,3
Forshaga,1763,1/1/2021,Gas,Värmlands län,45
Forshaga,1763,1/1/2021,NG,Värmlands län,0
Forshaga,1763,1/1/2021,Plug-in hybrids,Värmlands län,15
Grums,1764,1/1/2013,Diesel,Värmlands län,79
Grums,1764,1/1/2013,Electric hybrids,Värmlands län,0
Grums,1764,1/1/2013,Electricty,Värmlands län,0
Grums,1764,1/1/2013,Ethanol,Värmlands län,1
Grums,1764,1/1/2013,Gas,Värmlands län,40
Grums,1764,1/1/2013,NG,Värmlands län,0
Grums,1764,1/1/2013,Plug-in hybrids,Värmlands län,1
Grums,1764,1/1/2014,Diesel,Värmlands län,107
Grums,1764,1/1/2014,Electric hybrids,Värmlands län,2
Grums,1764,1/1/2014,Electricty,Värmlands län,0
Grums,1764,1/1/2014,Ethanol,Värmlands län,0
Grums,1764,1/1/2014,Gas,Värmlands län,49
Grums,1764,1/1/2014,NG,Värmlands län,0
Grums,1764,1/1/2014,Plug-in hybrids,Värmlands län,2
Grums,1764,1/1/2015,Diesel,Värmlands län,78
Grums,1764,1/1/2015,Electric hybrids,Värmlands län,1
Grums,1764,1/1/2015,Electricty,Värmlands län,1
Grums,1764,1/1/2015,Ethanol,Värmlands län,0
Grums,1764,1/1/2015,Gas,Värmlands län,53
Grums,1764,1/1/2015,NG,Värmlands län,0
Grums,1764,1/1/2015,Plug-in hybrids,Värmlands län,0
Grums,1764,1/1/2016,Diesel,Värmlands län,95
Grums,1764,1/1/2016,Electric hybrids,Värmlands län,5
Grums,1764,1/1/2016,Electricty,Värmlands län,1
Grums,1764,1/1/2016,Ethanol,Värmlands län,0
Grums,1764,1/1/2016,Gas,Värmlands län,82
Grums,1764,1/1/2016,NG,Värmlands län,0
Grums,1764,1/1/2016,Plug-in hybrids,Värmlands län,2
Grums,1764,1/1/2017,Diesel,Värmlands län,70
Grums,1764,1/1/2017,Electric hybrids,Värmlands län,8
