County,County code,Date,Fuel type,Region,Count,County Latitude,County Longitude,Region Longitude,Region Latitude
Järfälla,123,1/1/2017,NG,Stockholms län,38,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2017,Plug-in hybrids,Stockholms län,24,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2018,Diesel,Stockholms län,365,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2018,Electric hybrids,Stockholms län,147,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2018,Electricty,Stockholms län,27,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2018,Ethanol,Stockholms län,0,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2018,Gas,Stockholms län,887,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2018,NG,Stockholms län,58,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2018,Plug-in hybrids,Stockholms län,45,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2019,Diesel,Stockholms län,364,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2019,Electric hybrids,Stockholms län,171,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2019,Electricty,Stockholms län,88,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2019,Ethanol,Stockholms län,0,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2019,Gas,Stockholms län,897,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2019,NG,Stockholms län,43,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2019,Plug-in hybrids,Stockholms län,65,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2020,Diesel,Stockholms län,217,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2020,Electric hybrids,Stockholms län,152,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2020,Electricty,Stockholms län,127,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2020,Ethanol,Stockholms län,2,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2020,Gas,Stockholms län,619,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2020,NG,Stockholms län,8,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2020,Plug-in hybrids,Stockholms län,196,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2021,Diesel,Stockholms län,205,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2021,Electric hybrids,Stockholms län,168,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2021,Electricty,Stockholms län,321,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2021,Ethanol,Stockholms län,15,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2021,Gas,Stockholms län,549,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2021,NG,Stockholms län,2,59.40875,17.86514,59.5,18.0
Järfälla,123,1/1/2021,Plug-in hybrids,Stockholms län,388,59.40875,17.86514,59.5,18.0
Ekerö,125,1/1/2013,Diesel,Stockholms län,213,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2013,Electric hybrids,Stockholms län,10,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2013,Electricty,Stockholms län,0,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2013,Ethanol,Stockholms län,4,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2013,Gas,Stockholms län,199,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2013,NG,Stockholms län,1,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2013,Plug-in hybrids,Stockholms län,0,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2014,Diesel,Stockholms län,232,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2014,Electric hybrids,Stockholms län,11,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2014,Electricty,Stockholms län,4,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2014,Ethanol,Stockholms län,0,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2014,Gas,Stockholms län,203,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2014,NG,Stockholms län,8,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2014,Plug-in hybrids,Stockholms län,11,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2015,Diesel,Stockholms län,263,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2015,Electric hybrids,Stockholms län,33,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2015,Electricty,Stockholms län,14,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2015,Ethanol,Stockholms län,0,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2015,Gas,Stockholms län,267,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2015,NG,Stockholms län,3,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2015,Plug-in hybrids,Stockholms län,8,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2016,Diesel,Stockholms län,261,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2016,Electric hybrids,Stockholms län,34,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2016,Electricty,Stockholms län,13,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2016,Ethanol,Stockholms län,2,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2016,Gas,Stockholms län,299,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2016,NG,Stockholms län,0,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2016,Plug-in hybrids,Stockholms län,16,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2017,Diesel,Stockholms län,188,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2017,Electric hybrids,Stockholms län,28,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2017,Electricty,Stockholms län,21,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2017,Ethanol,Stockholms län,1,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2017,Gas,Stockholms län,267,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2017,NG,Stockholms län,0,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2017,Plug-in hybrids,Stockholms län,10,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2018,Diesel,Stockholms län,112,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2018,Electric hybrids,Stockholms län,54,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2018,Electricty,Stockholms län,29,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2018,Ethanol,Stockholms län,0,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2018,Gas,Stockholms län,310,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2018,NG,Stockholms län,1,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2018,Plug-in hybrids,Stockholms län,28,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2019,Diesel,Stockholms län,119,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2019,Electric hybrids,Stockholms län,59,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2019,Electricty,Stockholms län,73,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2019,Ethanol,Stockholms län,0,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2019,Gas,Stockholms län,323,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2019,NG,Stockholms län,4,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2019,Plug-in hybrids,Stockholms län,50,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2020,Diesel,Stockholms län,76,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2020,Electric hybrids,Stockholms län,39,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2020,Electricty,Stockholms län,101,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2020,Ethanol,Stockholms län,0,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2020,Gas,Stockholms län,225,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2020,NG,Stockholms län,1,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2020,Plug-in hybrids,Stockholms län,97,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2021,Diesel,Stockholms län,54,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2021,Electric hybrids,Stockholms län,42,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2021,Electricty,Stockholms län,201,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2021,Ethanol,Stockholms län,2,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2021,Gas,Stockholms län,191,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2021,NG,Stockholms län,0,59.32198,17.6358,59.5,18.0
Ekerö,125,1/1/2021,Plug-in hybrids,Stockholms län,121,59.32198,17.6358,59.5,18.0
Huddinge,126,1/1/2013,Diesel,Stockholms län,1186,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2013,Electric hybrids,Stockholms län,111,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2013,Electricty,Stockholms län,14,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2013,Ethanol,Stockholms län,10,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2013,Gas,Stockholms län,1115,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2013,NG,Stockholms län,46,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2013,Plug-in hybrids,Stockholms län,20,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2014,Diesel,Stockholms län,1177,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2014,Electric hybrids,Stockholms län,248,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2014,Electricty,Stockholms län,13,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2014,Ethanol,Stockholms län,8,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2014,Gas,Stockholms län,1108,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2014,NG,Stockholms län,169,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2014,Plug-in hybrids,Stockholms län,54,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2015,Diesel,Stockholms län,1415,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2015,Electric hybrids,Stockholms län,452,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2015,Electricty,Stockholms län,24,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2015,Ethanol,Stockholms län,2,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2015,Gas,Stockholms län,1430,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2015,NG,Stockholms län,75,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2015,Plug-in hybrids,Stockholms län,95,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2016,Diesel,Stockholms län,1427,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2016,Electric hybrids,Stockholms län,443,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2016,Electricty,Stockholms län,17,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2016,Ethanol,Stockholms län,4,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2016,Gas,Stockholms län,1686,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2016,NG,Stockholms län,30,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2016,Plug-in hybrids,Stockholms län,130,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2017,Diesel,Stockholms län,1937,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2017,Electric hybrids,Stockholms län,287,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2017,Electricty,Stockholms län,31,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2017,Ethanol,Stockholms län,0,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2017,Gas,Stockholms län,1694,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2017,NG,Stockholms län,36,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2017,Plug-in hybrids,Stockholms län,360,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2018,Diesel,Stockholms län,1323,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2018,Electric hybrids,Stockholms län,319,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2018,Electricty,Stockholms län,39,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2018,Ethanol,Stockholms län,2,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2018,Gas,Stockholms län,2094,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2018,NG,Stockholms län,56,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2018,Plug-in hybrids,Stockholms län,260,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2019,Diesel,Stockholms län,716,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2019,Electric hybrids,Stockholms län,377,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2019,Electricty,Stockholms län,104,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2019,Ethanol,Stockholms län,6,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2019,Gas,Stockholms län,1639,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2019,NG,Stockholms län,41,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2019,Plug-in hybrids,Stockholms län,205,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2020,Diesel,Stockholms län,391,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2020,Electric hybrids,Stockholms län,339,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2020,Electricty,Stockholms län,218,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2020,Ethanol,Stockholms län,2,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2020,Gas,Stockholms län,1140,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2020,NG,Stockholms län,4,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2020,Plug-in hybrids,Stockholms län,524,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2021,Diesel,Stockholms län,332,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2021,Electric hybrids,Stockholms län,314,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2021,Electricty,Stockholms län,510,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2021,Ethanol,Stockholms län,22,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2021,Gas,Stockholms län,993,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2021,NG,Stockholms län,11,59.21428,18.01584,59.5,18.0
Huddinge,126,1/1/2021,Plug-in hybrids,Stockholms län,598,59.21428,18.01584,59.5,18.0
Botkyrka,127,1/1/2013,Diesel,Stockholms län,464,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2013,Electric hybrids,Stockholms län,63,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2013,Electricty,Stockholms län,6,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2013,Ethanol,Stockholms län,4,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2013,Gas,Stockholms län,568,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2013,NG,Stockholms län,87,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2013,Plug-in hybrids,Stockholms län,5,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2014,Diesel,Stockholms län,473,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2014,Electric hybrids,Stockholms län,54,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2014,Electricty,Stockholms län,3,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2014,Ethanol,Stockholms län,2,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2014,Gas,Stockholms län,639,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2014,NG,Stockholms län,97,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2014,Plug-in hybrids,Stockholms län,9,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2015,Diesel,Stockholms län,592,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2015,Electric hybrids,Stockholms län,62,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2015,Electricty,Stockholms län,18,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2015,Ethanol,Stockholms län,1,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2015,Gas,Stockholms län,766,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2015,NG,Stockholms län,51,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2015,Plug-in hybrids,Stockholms län,7,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2016,Diesel,Stockholms län,574,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2016,Electric hybrids,Stockholms län,81,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2016,Electricty,Stockholms län,8,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2016,Ethanol,Stockholms län,0,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2016,Gas,Stockholms län,895,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2016,NG,Stockholms län,31,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2016,Plug-in hybrids,Stockholms län,18,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2017,Diesel,Stockholms län,568,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2017,Electric hybrids,Stockholms län,69,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2017,Electricty,Stockholms län,9,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2017,Ethanol,Stockholms län,2,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2017,Gas,Stockholms län,796,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2017,NG,Stockholms län,39,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2017,Plug-in hybrids,Stockholms län,17,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2018,Diesel,Stockholms län,311,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2018,Electric hybrids,Stockholms län,117,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2018,Electricty,Stockholms län,22,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2018,Ethanol,Stockholms län,0,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2018,Gas,Stockholms län,724,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2018,NG,Stockholms län,23,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2018,Plug-in hybrids,Stockholms län,49,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2019,Diesel,Stockholms län,299,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2019,Electric hybrids,Stockholms län,160,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2019,Electricty,Stockholms län,63,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2019,Ethanol,Stockholms län,4,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2019,Gas,Stockholms län,764,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2019,NG,Stockholms län,39,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2019,Plug-in hybrids,Stockholms län,68,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2020,Diesel,Stockholms län,200,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2020,Electric hybrids,Stockholms län,136,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2020,Electricty,Stockholms län,85,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2020,Ethanol,Stockholms län,1,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2020,Gas,Stockholms län,604,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2020,NG,Stockholms län,18,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2020,Plug-in hybrids,Stockholms län,135,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2021,Diesel,Stockholms län,155,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2021,Electric hybrids,Stockholms län,162,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2021,Electricty,Stockholms län,267,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2021,Ethanol,Stockholms län,3,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2021,Gas,Stockholms län,497,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2021,NG,Stockholms län,11,59.2,17.81667,59.5,18.0
Botkyrka,127,1/1/2021,Plug-in hybrids,Stockholms län,214,59.2,17.81667,59.5,18.0
Salem,128,1/1/2013,Diesel,Stockholms län,155,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2013,Electric hybrids,Stockholms län,6,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2013,Electricty,Stockholms län,0,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2013,Ethanol,Stockholms län,1,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2013,Gas,Stockholms län,132,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2013,NG,Stockholms län,0,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2013,Plug-in hybrids,Stockholms län,1,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2014,Diesel,Stockholms län,129,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2014,Electric hybrids,Stockholms län,10,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2014,Electricty,Stockholms län,0,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2014,Ethanol,Stockholms län,0,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2014,Gas,Stockholms län,180,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2014,NG,Stockholms län,1,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2014,Plug-in hybrids,Stockholms län,2,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2015,Diesel,Stockholms län,117,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2015,Electric hybrids,Stockholms län,12,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2015,Electricty,Stockholms län,3,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2015,Ethanol,Stockholms län,0,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2015,Gas,Stockholms län,174,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2015,NG,Stockholms län,2,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2015,Plug-in hybrids,Stockholms län,0,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2016,Diesel,Stockholms län,153,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2016,Electric hybrids,Stockholms län,18,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2016,Electricty,Stockholms län,3,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2016,Ethanol,Stockholms län,0,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2016,Gas,Stockholms län,220,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2016,NG,Stockholms län,1,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2016,Plug-in hybrids,Stockholms län,3,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2017,Diesel,Stockholms län,103,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2017,Electric hybrids,Stockholms län,27,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2017,Electricty,Stockholms län,3,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2017,Ethanol,Stockholms län,0,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2017,Gas,Stockholms län,214,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2017,NG,Stockholms län,5,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2017,Plug-in hybrids,Stockholms län,7,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2018,Diesel,Stockholms län,69,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2018,Electric hybrids,Stockholms län,23,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2018,Electricty,Stockholms län,6,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2018,Ethanol,Stockholms län,0,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2018,Gas,Stockholms län,210,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2018,NG,Stockholms län,2,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2018,Plug-in hybrids,Stockholms län,7,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2019,Diesel,Stockholms län,78,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2019,Electric hybrids,Stockholms län,39,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2019,Electricty,Stockholms län,13,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2019,Ethanol,Stockholms län,0,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2019,Gas,Stockholms län,185,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2019,NG,Stockholms län,2,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2019,Plug-in hybrids,Stockholms län,8,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2020,Diesel,Stockholms län,43,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2020,Electric hybrids,Stockholms län,24,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2020,Electricty,Stockholms län,22,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2020,Ethanol,Stockholms län,0,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2020,Gas,Stockholms län,169,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2020,NG,Stockholms län,0,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2020,Plug-in hybrids,Stockholms län,32,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2021,Diesel,Stockholms län,29,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2021,Electric hybrids,Stockholms län,29,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2021,Electricty,Stockholms län,70,59.24572,17.69875,59.5,18.0
Salem,128,1/1/2021,Ethanol,Stockholms län,4,59.24572,17.69875,59.5,18.0
